big	big	Match	['reilu', 'ylimielisesti', 'paha', 'varttunut', 'täysikasvuinen', 'jalomielinen', 'raskauden_loppuvaiheessa_oleva', 'merkittävä', 'sievoinen', 'pahasti', 'kerskuva', 'laajasti', 'runsas', 'mahtailevasti', 'lukuisa', 'big__isoksi_yhdessä_yössä', 'bjarke_ingels_group', 'jälkimaku', 'runsaskätinen', 'kuuluisa', 'voimakas', 'varsinainen', 'oikea', 'big_–_isoksi_yhdessä_yössä', 'jalo', 'stypsis', 'kutistuvuus', 'isosti', 'innokas', 'itsetärkeä', 'huomattava', 'menestyksekkäästi', 'suuresti', 'suuri', 'rehentelevästi', 'mineraalinen', 'isot', 'hienosti', 'vakava', 'omahyväinen', 'hedelmiä', 'kehuskeleva', 'kookas', 'leuhkasti', 'kovan_luokan', 'melkoinen', 'avokätinen', 'tärkeä', 'raskaana_oleva', 'kova', 'raju', 'aikuinen', 'mahtaileva', 'innostunut_jstak', 'kuiva', 'antelias', 'paisunut', 'big', 'ylevämielinen', 'rehentelevä', 'pöyhkeilevä', 'iso', 'nimekäs', 'leveästi', 'kehon', 'brassmunk', 'kokoon_vetäytyminen', 'norm_nixon', 'rehvasteleva']
bird	lintu	Match	['buuaus', 'kielen_pärisytys', 'kukko', 'likka', 'siipikarja', 'neitonen', 'mikuni_shimokawa', 'tytsy', 'yardbird_parker', 'pöö', 'kukon_vuosi', 'bongata_lintuja', 'lintu', '9_que_shimokawa_mikuni_self_cover_album', 'keskisormi', 'aves', 'katsella_lintuja', 'avafauna', 'linnun', 'kulta', 'kultanen', 'muru', 'kimma', 'kiltsi', 'beibi', 'sormi', 'charlie_parker', 'linnut', 'chrome_reflection', 'sisar', 'bird_parker', 'tuhahdus', 'bird', 'parker', 'sulkapallo', 'roosting', 'bronx_cheer', 'razzing', 'charles_christopher_parker', 'tipu', 'sisko', 'birds', 'hame', 'razz', 'tyttö', 'pesäpakoinen', 'typykkä', 'riistalintu', 'boo', 'vihellys']
bite	pureman	Found close match: ['purema', 'puremat', 'pureva']	['kärventää', 'bispesifistä_tsolujen_kytkentäosa', 'pisto', 'väkevyys', 'haukkaus', 'puremat', 'katkera', 'pistos', 'pistävä', 'pikkusuolainen', 'kirpeys', 'kuumoittaa', 'pure', 'pureutua', 'puraisu', 'syöminen', 'pistää', 'osuus', 'välipala', 'pikantti', 'pureminen', 'mausteinen', 'haukkapala', 'purema', 'purra', 'pureskelu', 'kärkevyys', 'chomp', 'pistävyys', 'puree', 'hyönteisen_purema', 'hiukopala', 'pureva', 'puraista', 'purevuus', 'haukata', 'tarttuminen_syöttiin', 'nappaaminen', 'bite', 'hyönteisen_pisto', 'steven_hassan', 'polttaa', 'murunen', 'pikkupurtava', 'pala', 'nykäisy', 'hankautua', 'kevyt_ateria', 'suupala', 'hangata']
black	musta	Match	['värioppi', 'katala', 'mustata', 'pessimistinen', 'täysin_pimeässä', 'murjaani', 'täydellinen_pimeys', 'nekru', 'magic__the_gathering', 'negroids', 'lightlessness', 'salakuljetettu', 'final_fight', 'taio_cruz', 'likainen', 'kohtalokas', 'tuhoisa', 'tummaihoinen', 'mustan_pörssin', 'mustaihoinen', 'nokinen', 'terävä', 'musta', 'mustuus', 'latinalaisamerikkalainen', 'väärä', 'inkiness', 'mustaa', 'paheksuttava', 'värejä', 'mustaihoinen_afrikkalainen', 'nöyryyttävä', 'ankea', 'tuima', 'musta_rotu', 'alhainen', 'blacksummersnight', 'afrikkalainen_laskeutuminen', 'piraatti', 'laiton', 'valottomuus', 'negroidi', 'häpeällinen', 'lohduton', 'äkäinen', 'neekerisana', 'kongoidi', 'inhottava', 'aasialaisia', 'pureva', 'pilkkopimeä', 'toivoton', 'planeswalker', 'negro', 'synkkä', 'kongoidit', 'muita_rotuja', 'kylmät_värit', 'magic_the_gathering', 'väritys', 'pimeys', 'magic', 'lehtineekeri', 'säkkipimeys', 'mätky', 'kulomusta', 'final_fight_3', 'shirley_temple_black', 'musta_naisten', 'shirley_temple', 'lakupelle', 'harhaanjohtava', 'mustua', 'colourmeinkindness', 'musta_henkilö', 'neekerisanan_käyttö', 'tumma', 'shirley_temple_musta', 'kari_kimmel', 'musta_afrikkalainen', 'negridi', 'säkkipimeä', 'negridinen_rotu', 'joseph_black', 'vihamielinen', 'ruskeaihoinen', 'mustat', 'paha', 'nigger', 'black', 'kunniaton', 'piki_mustuus', 'iloton', 'neekeri', 'pimeä', 'salakuljetustavaraan_liittyvä', 'musta_nainen', 'neekerit', 'musta_mies', 'latino', 'väri', 'musta_yhteisö', 'värit', 'mustaihoinen_mies', 'mustia_naisia']
blood	verta	Match	['ihmisen_verta', 'sukulinja', 'sukupuu', 'blood', 'sukujuuri', 'hello_master', 'rietastelija', 'bordeauxviini', 'leijona', 'elostelija', 'alkuperä', 'verta', 'presistence_of_time', 'rakehell', 'sukuperä', 'levittää_verta_iholle', 'veri', 'verilinjaa', 'verisukulaisuus', 'bordeaux', 'irstailija', 'verisukulainen', 'linja', 'bordeaux_viini', 'geneettisen_perinnön', 'vs', 'sotkea_verellä', 'biologisen_perinnön', 'perinnöllinen', 'sukuhaara', 'happipitoista_verta', 'persistence_of_time', 'sukutaulu', 'aleneva_polvi', 'verenkiertoon', 'suku', 'syntyperä', 'näyttävä_mies', 'collective_soul', 'hematologiset', 'perinnöllisyys', 'sanguis', 'the_black_parade', 'black_parade', 'getting_away_with_murder', 'tuhria_verellä']
blow	räjähtäisi	Found close match: ['räjäyttää']	['skäbätä', 'puhuri', 'ajelehtia', 'törsätä', 'lähteä_lipettiin', 'kolaus', 'niistää', 'puhallus', 'leijua', 'sammua', 'räjäyttää', 'puhaltaa_ilmaa_keuhkoista', 'lennättää', 'mahtailla', 'puhaltaa', 'munata', 'feilata', 'imeä', 'puhjeta', 'häippäistä', 'lyönti', 'tumpeloida', 'mokata', 'antaa_hengähtää', 'olla_tuuliajolla', 'söhlätä', 'jysäys', 'kellua', 'möhliä', 'koka', 'kerskua', 'hoidella_päin_mäntyä', 'musta_silmä', 'henki', 'tyriä', 'takaisku', 'rehvastella', 'suorittaa_fellaatio', 'nenä_karkkia', 'ylistää', 'hässiä', 'isku', 'missata', 'kädettää', 'pöyhkeillä', 'puhahdus', 'lentää', 'töpeksiä', 'jysähdys', 'ajautua', 'leveillä', 'suihkuttaa', 'sählätä', 'munia', 'antaa_levätä', 'kehuskella', 'tunaroida', 'töpätä', 'soittaa', 'lumi', 'kuivata_hiustenkuivaimella', 'blow', 'fibata', 'tuhlata', 'pilata', 'ylpeillä', 'sokki', 'vastoinkäyminen', 'paljastaa', 'sohlata', 'puuska', 'palaa_loppuun', 'tuhria', 'möhlätä', 'harrastaa_suuseksiä', 'kämmätä', 'tuulla', 'törmäys', 'järkytys', 'puuskahdus', 'tuulenpuuska', 'mämmätä', 'henkäys', 'työntyä_eteenpäin', 'hajota', 'leuhkia', 'liueta', 'föönata', 'c', 'hukata', 'kokis', 'kokkeli']
bone	luuta	Found close match: ['luut', 'luu', 'luusto']	['takoa_päähänsä', 'luu', 'def_jam_recordings', 'luinen', 'norsunluunvalkoinen', 'poistaa_luut', 'luukudoskohtaan', 'os', 'bone', 'helmenharmaa', 'luunväri', 'likaisenvalkoinen', 'luut', 'luusto', 'arnold_boonen', 'luupäät', 'kermanvalkoinen', 'luukudos', 'luonnonvalkoinen', 'norsunluun', 'paahtaa', 'murrettu_valkoinen_kimo', 'def_jam', 'luun', 'päntätä']
breast	rintasyövän	Found close match: ['rintasyöpä', 'rintakehän', 'rinta']	['ryntäät', 'rinnat', 'olla_päin', 'vaalea_liha', 'daisarit', 'tissit', 'pectus', 'kohdata', 'maitotiehyt', 'rintakuva', 'tissi', 'rintojen', 'rintaleike', 'kiivetä_huipulle', 'rinnassa', 'saavuttaa_vuorenhuippu', 'rintakehä', 'the_breast', 'päästä', 'povi', 'hinkit', 'rintatulehdus', 'rintasyöpä', 'thorax', 'rinta', 'nänni', 'rintakehän', 'huipulle', 'tooraksi']
breathe	hengittää	Match	['kristof_konrad', 'poistaa', 'any_colour_you_like', 'pitää_tauko', 'antaa_hengityksen_tasaantua', 'great_escape', 'a_class', 'päästää', 'hints_allegations_and_things_left_unsaid', 'worship_god', 'breathe', 'hengittää_ulos', 'eclipse_a_piece_for_assorted_lunatics', 'dark_side_of_the_moon', 'colourmeinkindness', 'iempire', 'funeral_for_yesterday', 'henkiä', 'levätä', 'huokua', '1159', 'the_dark_side_of_the_moon', 'music_from_the_body', 'puhaltaa', 'hengittää', 'henkäistä', 'respiroida', 'opus', 'time', 'hengähtää', 'hiiskua']
burn	polttaa	Match	['kärventää', 'fc_dallas', 'hehkua', 'stream', 'palovamma', 'kuluttaa', 'polte', 'vesireitti', 'kolmannen_asteen_palovammoja', 'kuumoittaa', 'palohaava', 'poltetaan', 'burn', 'polta', 'kopioida', 'punoitus_solare', 'liekki', 'tuntea_poltetta', 'jokireitti', 'tuli', 'vesistö', 'poltto', 'järvireitti', 'liekehtivä', 'palaa', 'päivetys', 'tallentaa', 'kolmannen_asteen_palovamma', 'reittivesi', 'kihelmöidä', 'nuotio', 'ruisseau', 'virta', 'polttaa', 'avotuli', 'dallas_burn', 'super', 'rusketus', 'erythema_solare', 'tulipalot', 'auringonpaahdepunoitus', 'auringonpolttama', 'the_crow', 'toisen_asteen_palovamma', 'vesitie', 'pala', 'polttaa_merkki', 'väylä', 'ajoittaista_stream', 'hysteria', 'puro']
child	lapsi	Match	['lapset', 'tenava', 'tytärtä', 'pienokainen', 'vintiö', 'alaikäinen', 'lenfant', 'in_loco_parentis', 'ipana', 'pikkulapsi', 'vekara', 'nuori_ihminen', 'vähäinen', 'lapsi', 'child', 'huoltajuus', 'lapsuus', 'napero', 'lastenlapset', 'pentu', 'lasta', 'pikkulapset', 'lapsukainen', 'lapsen', 'alaikäisyys', 'nuorukainen', 'skidi', 'vauva', 'pikkumies', 'nuorten', 'muksu', 'tytär', 'prekarvainen', 'nassikka', 'tyttö', 'jälkeläinen', 'lapsenlapsi', 'kersa', 'kakara', 'lasten']
cloud	pilven	Match	['tahrata', 'muodostaa_pilvi', 'pilven', 'utu', 'pilvipalvelu', 'häväistä', 'pilvistyä', 'peittää_pilvellä', 'liata', 'kiba', 'verhota_sumuun', 'pilvilaskenta', 'parvi', 'peittää_pilviin', 'cloud_computing', 'olla', 'infrastruktuurin_palveluna', 'pilvistä', 'himmentää', 'samentaa', 'pilvi', 'epäilyksen_varjo', 'peittää_pilveen', 'varjostaa', 'cloud_strife', 'cloud', 'pilviteknologia', 'kuhina', 'varjo', 'pilvi_palvelu', 'julkinen_pilvi', 'sumentaa', 'pimentää', 'cloud_hosting', 'infrastruktuuri_palveluna', 'pilvitekniikka', 'pilvilajit', 'synkentää', 'mennä_pilveen', 'hybridipilvi', 'peittää_näkyvistä', 'piilottaa', 'täplittää', 'sumu', 'tehdä_läiskikkääksi', 'pilata', 'pilvi_infrastruktuurin', 'pilvipohjainen']
cold	kylmä	Match	['ulkoa_opittu', 'epäinhimillinen', 'väljähtynyt', 'keuhkosarkoidoosi', 'kalsea', 'röhä', 'pakkanen', 'viileys', 'tunteeton', 'kyl', 'vilu', 'keuhkoahtauma', 'keuhkoahtaumatauti', 'copd', 'kylmä', 'tajuton', 'koinsyömä', 'nasofaryngiitti', 'romuska', 'jäähtynyt', 'flunssan', 'flunssa', 'cold', 'craig_david', 'vanhentunut', 'pitkäaikainen_ahtauttava_keuhkosairaus', 'kylmäverinen', 'jäätävä', 'photograph_smile', 'nicole_elikolani_prescovia_scherzinger', 'vilustuminen', 'nicole_scherzinger', 'kylmää', 'frigidi', 'kylmyys', 'alhainen_lämpötila', 'pölyinen', 'nuhakuumeelle', 'nuhakuume', 'keuhkoahtautumatauti', 'nicole_kea', 'nenän_ja_nielun_tulehdus', 'krooninen_obstruktiivinen_keuhkosairaus']
come	mennä	Not found	[]
correct	virheellisin	Incorrect	['aleta', 'korjaa', 'asettaa', 'tasauttaa', 'oikea', 'nuhdella', 'tasapainottaa', 'oikoa', 'tasoittaa', 'hyvittää', 'sopiva', 'tarkistaa', 'kurittaa', 'moittia', 'tasata', 'korjata', 'säädä', 'arvostella', 'rangaista', 'oikaista', 'oikein', 'oikeassa', 'ojentaa', 'soimata', 'säätää', 'romahtaa']
count	kreivi	Match	['varautua', 'merkitä', 'kreivi', 'luettelo', 'lukujärjestelmä', 'ottaa_huomioon', 'väliä', 'nojata', 'laskeminen', 'laske', 'numeroiden_lukeminen', 'lista', 'montecriston_kreivi', 'jarl', 'countship', 'earls', 'uskoa', 'numerointi', 'punnita', 'luottaa', 'painaa', 'laskee', 'määrä', 'vaikuttaa', 'earl', 'jaarlikunta', 'le_comte_de_montecristo', 'loppusumma', 'jaarli', 'sql', 'laskea_mukaan', 'täysi_määrä', 'numerointimuodon', 'comital', 'laskea', 'comtesse', 'laskenta', 'turvata', 'structured_query_language', 'olla_tärkeä', 'monte_criston_kreivi', 'ottaa_lukuun']
cut	leikattu	Match	['yliolkainen_kohtelu', 'miedontaa', 'nostaa', 'nosto', 'kulkea_läpi', 'kierrelyönti', 'haavoittaminen', 'kastroida', 'golftermit', 'kopioida', 'saksittu', 'uutissulku', 'leikattu_liha', 'golftermi', 'filmieditointi', 'alentaa', 'alakierre', 'leikkuu', 'vamma', 'vaikuttaa', 'lihaviipale', 'viiltää', 'sivallus', 'ennakkosensuuri', 'polttaa', 'väheksyä', 'leikkaa', 'jättää_väliin', 'leikkaaminen', 'laimennettu', 'lopettaa', 'puhjeta', 'kääntyä', 'jättää_huomiotta', 'otos', 'kylmä_kohtelu', 'lyönti', 'haava', 'kääntää', 'eagle', 'kuohittu', 'avoin_haava', 'osuus', 'kaataa', 'pudottaa', 'sensurointi', 'siisti', 'madaltaa', 'tallentaa', 'teeskennellä_olevansa_huomaamatta', 'sensuuri', 'keski_única_dos_trabalhadores', 'redusoida', 'kirjoittaa', 'elokuvaleikkaaja', 'uurre', 'poistaminen', 'pyörähtää', 'hole_in_one', 'pistosana', 'leikattu', 'ommella', 'keskeyttää', 'viiltohaava', 'holeinone', 'naarmu', 'elokuvan_editointi', 'muuttaa_suuntaa', 'cut', 'viilto', 'syvä_viiltohaava', 'asettaa', 'mutkitella', 'huomattavasti_alennettu', 'supistaa', 'olla_piittaamatta', 'ohentaa', 'primal_leikkaus', 'kaartaa', 'avoin_leikkaus', 'haavoja', 'raivata', 'kytkeä_pois_päältä', 'sensuroi', 'nostaminen', 'leikata', 'levyttää', 'pala', 'aste', 'elokuva_toimittaja', 'sensuroitu', 'uurtaa', 'suorittaa', 'vähentää', 'katkaista', 'tylysti', 'pysäyttää', 'viillos', 'lyhennetty', 'ilkeys', 'niitetty', 'ohennettu', 'leikkautua', 'tieleikkaus', 'auki_leikattu', 'salvettu', 'loukkaus', 'raita', 'poisto', 'leikkaaja', 'niittää', 'syvä_haava', 'sammuttaa', 'leikkaus', 'pienentää', 'muuttaa_äkkiä_suuntaa', 'lehdistösensuuri', 'lyödä_kierrelyönti', 'kulkea_poikki', 'laimentaa', 'kanava', 'pois_leikkaaminen', 'haavan', 'reikäpeli', 'laatia', 'koukata', 'haava_parantuu', 'kaivaa', 'baseballlyönti', 'kuohita', 'haavoittamaan', 'kulkea_yli', 'huoliteltu', 'laskea', 'pinnaus', 'kielletyt_levyt', 'haavan_parantuminen', 'käännä', 'oikaista', 'lyhentää', 'erottaa', 'pinnata', 'baseball_swing', 'karsia']
day	päivä	Match	['keskiaurinkovuorokausi', 'aika', 'päiväsaika', 'valoisa_aika', 'clarence_shepard_day_jr', 'päivän', 'aurinko_päivä', 'aurinkovuorokausi', 'tähtivuorokauden', 'day', 'päivän_pituus', 'tähtivuorokausi', 'aurinkoaika', 'vuorokausi', 'kahdenkymmenen_neljän_tunnin', 'päivisin', 'clarence_day', 'tarkoittaa_auringon_päivä', 'ajankohta', 'sideerinen_vuorokausi', 'daytonin_kansainvälinen_lentoasema', 'iltapäivä', 'tilaisuus', 'auringon_aikaa', 'kaksikymmentäneljä_tuntia_aikana', 'päivänvalo', 'päivä', 'vrk', '24_tunnin_välein', 'synodinen_vuorokausi']
die	sehnsucht	Incorrect	['polyhedral_noppaa', 'kuolemanmerkki', 'kupsahtaa', 'vieraantua', 'heittää_lusikka_nurkkaan', 'väljähtyä', 'haluta_kuollakseen', 'pettää', 'leikkain', 'siirtyä_suorasääristen_yhdistykseen', 'kuoli', 'noppaa', 'laimeta', 'ladattu_noppaa', 'heittää_henkensä', 'kulkulupa', 'lakkoilla', 'rikkoutua', 'meistää', 'leikata_meistillä', 'kuolema', 'delata', 'siirtyä_rajan_tuolle_puolen', 'terä', 'päättää_päivänsä', 'silmäluku', 'kuolee', 'kärsiä_kuolema', 'viimeinen_hengenveto', 'siirtyä_ajasta_ikuisuuteen', 'heittää_veivinsä', 'poistua_keskuudesta', 'palaa', 'arpanoppa', 'kuolla', 'menehtyä', 'siirtyä_ilmavoimiin', 'joutua_epäkuntoon', 'kuolleet', 'kuole', 'rikkoa', 'saada_surmansa', 'arpakuutio', 'hajota', 'nopat', 'meisti', 'vaihtaa_hiippakuntaa', 'poismeno', 'die', 'potkaista_tyhjää', 'särkeä', 'noppa', 'kuoleminen']
dig	kaivaa	Match	['pisto', 'kääntää', 'nostaa', 'läimäys', 'piikki', 'huomautus', 'dig', 'tökkäistä', 'ahkeroida', 'nälväisy', 'älytä', 'pistää', 'päästä_jyvälle', 'ymmärtää', 'tarttua', 'käsittää', 'upottaa', 'hyökkäys', 'arkeologinen_sivusto', 'letkaus', 'tuikata', 'hiffata', 'uurastaa', 'pistäminen', 'bonjata', 'tökkäys', 'kaivaminen', 'kaivaa_pois', 'kaivetaan', 'oivaltaa', 'survaista', 'osata', 'rehkiä', 'tökätä', 'kaivaa', 'tyrkätä', 'ahertaa', 'raataa', 'lommo', 'kaivauspaikka', 'collective_soul', 'ivata', 'kässätä', 'snaijata', 'pilkka', 'kaivaukset', 'kaivella', 'tönäisy', 'ivallinen_vihjaus', 'ymmärtää_syvällisesti', 'kaivaus', 'louhia', 'tajuta']
dirty	likainen	Match	['kurainen', 'likaa', 'sotta', 'mustata', 'halpamainen', 'kurja', 'maaperän', 'epäreilusti', 'datavälimuisti', 'välimuisti', 'keskihiekka', 'likaisesti', 'dirty', 'lohkare', 'ryvettää', 'likainen', 'saastunut', 'writeback', 'lieju', 'likaista', 'virheitä_sisältävä', 'epäreilu', 'epäpuhdas', 'epäsiisti', 'noeta', 'keskisora', 'likaiset', 'tahria', 'nuhruinen', 'maa', 'siivoton', 'lehtomulta', 'kalkkilieju', 'kivennäismaalaji', 'l3välimuisti', 'cpu_välimuisti', 'tuhmasti', 'levälieju', 'vääryydellä_hankittu', 'tomu', 'muta', 'hienoaines', 'epäurheilijamainen', 'huijaava', 'tahrata', 'kivikko', 'liata', 'maalaji', 'maaperä', 'sinimaa', 'louhikko', 'viheliäinen', 'maalajit', 'tallentaminen_välimuistiin', 'käskykätkömuistista', 'savi', 'simpukkamaa', 'irtomaa', 'multa', 'kuorimerkeli', 'samea', 'sääntöjenvastainen', 'törkyinen', 'kiero', 'vihamielinen', 'välimuisti_miss', 'sotata', 'härski', 'keskisiltti', 'dirrty', 'piilevälieju', 'rivosti', 'l2välimuisti', 'välimuistissa', 'välimuistin_rivi', 'kelvoton', 'kangasmulta', 'rumasti', 'l1_välimuisti', 'hiesu', 'sora', 'underworld', 'epärehellinen', 'eloperäiset_maalajit', 'merkintöjä_sisältävä', 'siltti', 'ruma', 'cache', 'geoluokitus', 'lika', 'multavuus', 'l2_välimuisti', 'saves']
dog	koira	Match	['koiran_liha', 'kuuma_koira', 'seurata', 'nakkisämpylä', 'isaac_kleiner', 'gman', 'koiraeläimet', 'halkoteline', 'wallace_breen', 'ajaa_takaa', 'wienerwurst', 'luettelo_halflife_pelisarjan_henkilöistä', 'koirien', 'koiran_vuosi', 'pidätin', 'familiaris', 'hodari', 'jäljittää', 'alyx_vance', 'psychos_path', 'roisto', 'luettelo_halflifepelisarjan_henkilöistä', 'teline', 'konna', 'duckhunt', 'canis_familiaris_domesticus', 'koiraeläimiä', 'canis_familiaris', 'makkaraa', 'canidaeheimo', 'hot_dog', 'hammas', 'perhe_canidae', 'hevpuku', 'moukka', 'säppi', 'pidäke', 'weenie', 'makkara', 'barney_calhoun', 'frankfurtinmakkara', 'judith_mossman', 'canids', 'sika', 'koira', 'varjostaa', 'koiranpennut', 'kotikoira', 'piski', 'hauva', 'maailman_isoin_koira', 'koiranpentu', 'seurata_jälkiä', 'kesykoira', 'koiran_lihaa', 'canidae', 'haka', 'koiranliha', 'ruma_ämmä', 'retale', 'duck_hunt', 'adrian_shephard', 'nuhruinen_eukko', 'canis_lupus_familiaris', 'nakki', 'dog', 'hotdog', 'ahdistaa', 'koirarauta', 'rautateline', 'isä_grigori', 'jahdata', 'koiraeläin', 'arne_magnusson', 'olla_kintereillä', 'nuhruinen_akka', 'eli_vance', 'kaveri', 'maailman_suurin_koira', 'koiran']
drink	juomaa	Found close match: ['juoma', 'juomia', 'juomat']	['ryypiskellä', 'kohottaa_malja', 'juotava', 'juoda_malja', 'imeä_itseensä', 'ottaa', 'kulaus', 'juopottelu', 'crapulence', 'ryyppäämään', 'nostaa_malja', 'nielemisvaikeuksia', 'juoda', 'juopotella', 'siemaus', 'nauttia_täysin_siemauksin', 'nielaus', 'juomat', 'drink', 'juomakelpoista', 'meri', 'juo', 'nauttia', 'lil_jon', 'juomia', 'juoppous', 'kännääminen', 'nielaisu', 'juoma', 'ryypätä', 'juominen', 'vesi', 'deglutition', 'alkoholijuoma', 'nieleminen']
dry	kosteaa	Incorrect	['tylsä', 'kuivaa', 'kuivilla', 'kuivat', 'jälkimaku', 'raitis', 'absolutistinen', 'kutistuvuus', 'stypsis', 'kieltolain_kannattaja', 'kuivattaa', 'mineraalinen', 'hedelmiä', 'dry', 'tyhjä', 'kieltolain_kannattajien', 'kuivin', 'kuivata', 'ironinen', 'kuiva', 'paljas', 'kehon', 'kuivua', 'kokoon_vetäytyminen', 'ehtynyt']
dull	ruskehtava	Incorrect	['vaimentaa', 'hidastempoinen', 'tylsä', 'hidasälyinen', 'hidasjärkinen', 'tylsyttää', 'ärsyttävä', 'kuollut', 'ikävystyttävä', 'vaimea', 'pitkästyttävä', 'tömähtävä', 'turruttaa', 'väsyttävä', 'puuduttaa', 'harmaa', 'käydä_tylsäksi', 'himmentää', 'synkeä', 'uuvuttava', 'madaltaa', 'vaimennettu', 'rajoittunut', 'tyhmä', 'verkkainen', 'heikko', 'lyijynharmaa', 'hidas', 'vaientaa', 'hiljainen', 'samea', 'hiljentää', 'typerä', 'mykistää', 'heikentää', 'kyllästyttävä']
